testament,book_id,book_name,chapter,verse,word_index,o,r_before,r_after
ВЗ,isaiah,Исаия,37,18,1,יְהוָ֑ה,О Яхве,О Господь
ВЗ,isaiah,Исаия,37,20,1,יְהוָ֣ה,О Яхве,О Господь
ВЗ,isaiah,Исаия,37,20,11,יְהוָ֖ה,есть Яхве,есть Господь
ВЗ,isaiah,Исаия,37,21,6,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,isaiah,Исаия,37,21,9,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,37,22,4,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,37,32,8,יְהוָ֥ה,Яхве,Господь
ВЗ,isaiah,Исаия,37,33,3,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,37,34,11,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,37,36,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,37,38,0,וַיְהִי֩,"и, оно был",и было
ВЗ,isaiah,Исаия,38,1,6,אֵ֠לָיו,"к, его",к нему
ВЗ,isaiah,Исаия,38,1,12,אֵלָ֜יו,"к, его",к нему
ВЗ,isaiah,Исаия,38,1,15,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,38,2,7,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,38,3,2,יְהוָה֙,О Яхве,О Господь
ВЗ,isaiah,Исаия,38,4,0,וַֽיְהִי֙,"и, оно пришёл","и, было"
ВЗ,isaiah,Исаия,38,4,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,38,4,5,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,isaiah,Исаия,38,5,6,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,38,7,4,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,38,7,7,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,38,11,3,יָ֔הּ,Яхве,Господь
ВЗ,isaiah,Исаия,38,11,4,יָ֖הּ,Яхве,Господь
ВЗ,isaiah,Исаия,38,20,0,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,38,20,9,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,38,22,7,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,39,3,7,אֵלָ֜יו,"к, его",к нему
ВЗ,isaiah,Исаия,39,5,6,יְהוָ֥ה,Яхве,Господь
ВЗ,isaiah,Исаия,39,6,18,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,39,8,6,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,2,15,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,3,5,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,5,2,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,5,9,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,7,6,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,10,2,יְהוִה֙,Яхве,Господь
ВЗ,isaiah,Исаия,40,13,4,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,40,18,7,לֽוֹ\׃,"к, его",к нему
ВЗ,isaiah,Исаия,40,27,7,מֵֽיְהוָ֔ה,"от, Яхве","от, Господь"
ВЗ,isaiah,Исаия,40,28,7,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,40,31,1,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,41,2,16,קַשְׁתּֽוֹ\׃,"лук, его",лук нему
ВЗ,isaiah,Исаия,41,4,2,וְעָשָׂ֔ה,"и, имеет он аккомплишед оно?","и, имеет он уверенно познавших оно?"
ВЗ,isaiah,Исаия,41,4,7,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,41,13,2,יְהוָ֥ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,41,14,9,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,41,16,8,בַּֽיהוָ֔ה,"в, Яхве","в, Господь"
ВЗ,isaiah,Исаия,41,17,9,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,41,20,8,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,41,21,3,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,42,5,3,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,42,6,1,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,42,8,1,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,42,10,1,לַֽיהוָה֙,"к, Яхве","к, Господь"
ВЗ,isaiah,Исаия,42,12,1,לַֽיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,isaiah,Исаия,42,13,0,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,42,19,13,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,42,21,0,יְהוָ֥ה,Яхве,Господь
ВЗ,isaiah,Исаия,42,24,7,יְהוָ֑ה,был оно Яхве,был оно Господь
ВЗ,isaiah,Исаия,42,24,10,ל֔וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,43,1,3,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,43,3,2,יְהוָ֣ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,43,10,3,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,43,11,2,יְהוָ֑ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,43,12,10,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,43,14,2,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,43,15,1,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,43,16,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,44,2,2,יְהוָ֥ה,Яхве,Господь
ВЗ,isaiah,Исаия,44,5,2,לַֽיהוָ֣ה,"принадлежать к, Яхве","принадлежать к, Господь"
ВЗ,isaiah,Исаия,44,5,11,לַֽיהוָ֔ה,"принадлежит к, Яхве","принадлежит к, Господь"
ВЗ,isaiah,Исаия,44,6,2,יְהוָ֧ה,Яхве,Господь
ВЗ,isaiah,Исаия,44,6,6,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,44,23,4,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,44,23,17,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,44,24,2,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,44,24,7,יְהוָה֙,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,1,2,יְהוָה֮,Яхве,Господь
ВЗ,isaiah,Исаия,45,3,10,יְהוָ֛ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,5,1,יְהוָה֙,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,6,9,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,7,9,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,8,14,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,45,9,16,לֽוֹ\׃\ \ס,"принадлежать к, его",принадлежать к нему
ВЗ,isaiah,Исаия,45,11,2,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,45,13,16,יְהוָ֥ה,Яхве,Господь
ВЗ,isaiah,Исаия,45,14,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,45,17,2,בַּיהוָ֔ה,"через, Яхве","через, Господь"
ВЗ,isaiah,Исаия,45,18,3,יְ֠הוָה,Яхве,Господь
ВЗ,isaiah,Исаия,45,18,19,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,45,19,13,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,45,21,13,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,45,24,1,בַּיהוָ֛ה,"есть в, Яхве","есть в, Господь"
ВЗ,isaiah,Исаия,45,24,6,עָדָיו֙,"к, его",к нему
ВЗ,isaiah,Исаия,45,25,0,בַּיהוָ֛ה,"через, Яхве","через, Господь"
ВЗ,isaiah,Исаия,46,9,2,מֵעוֹלָ֑ם,"от, долгий назад","от, давно"
ВЗ,isaiah,Исаия,47,4,1,יְהוָ֥ה,есть Яхве,есть Господь
ВЗ,isaiah,Исаия,48,1,12,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,48,2,8,יְהוָ֥ה,есть Яхве,есть Господь
ВЗ,isaiah,Исаия,48,5,4,תָּב֖וֹא,оно пришёл,было
ВЗ,isaiah,Исаия,48,14,8,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,48,16,14,יְהוִ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,48,17,2,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,48,17,7,יְהוָ֤ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,48,18,3,וַיְהִ֤י,"и, оно был",и было
ВЗ,isaiah,Исаия,48,19,0,וַיְהִ֤י,"и, оно был",и было
ВЗ,isaiah,Исаия,48,20,15,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,48,22,3,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,1,6,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,49,4,11,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,5,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,5,9,אֵלָ֔יו,"к, его",к нему
ВЗ,isaiah,Исаия,49,5,11,ל֣וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,49,5,15,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,7,2,יְהוָה֩,Яхве,Господь
ВЗ,isaiah,Исаия,49,7,18,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,49,8,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,13,9,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,49,14,3,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,18,11,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,22,3,יְהוִ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,23,15,יְהוָ֔ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,49,25,3,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,49,26,13,יְהוָה֙,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,50,1,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,50,1,16,ל֑וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,50,4,1,יְהֹוִ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,50,5,1,יְהוִה֙,Яхве,Господь
ВЗ,isaiah,Исаия,50,7,1,יְהוִה֙,Яхве,Господь
ВЗ,isaiah,Исаия,50,9,2,יְהוִה֙,Яхве,Господь
ВЗ,isaiah,Исаия,50,10,3,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,50,10,12,ל֔וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,isaiah,Исаия,50,10,15,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,1,5,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,3,2,יְהוָ֜ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,3,12,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,9,5,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,11,1,יְהוָ֜ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,13,1,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,15,1,יְהוָ֣ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,51,15,7,יְהוָ֥ה,есть Яхве,есть Господь
ВЗ,isaiah,Исаия,51,17,7,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,20,10,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,51,22,3,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,3,3,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,4,4,יְהוִ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,5,5,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,5,13,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,8,11,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,52,9,7,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,52,10,1,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,52,11,12,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,52,12,10,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,53,1,4,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,53,2,8,ל֖וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,isaiah,Исаия,53,6,6,וַֽיהוָה֙,"и, Яхве","и, Господь"
ВЗ,isaiah,Исаия,53,8,14,לָֽמוֹ\׃,"принадлежал к, его",принадлежал к нему
ВЗ,isaiah,Исаия,53,10,0,וַיהוָ֞ה,"и, Яхве","и, Господь"
ВЗ,isaiah,Исаия,53,10,13,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,53,12,2,ל֣וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,54,1,16,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,54,5,3,יְהוָ֥ה,есть Яхве,есть Господь
ВЗ,isaiah,Исаия,54,6,6,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,54,8,11,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,54,10,15,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,54,13,3,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,54,17,15,יְהוָ֧ה,Яхве,Господь
ВЗ,isaiah,Исаия,54,17,19,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,55,1,7,ל֖וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,isaiah,Исаия,55,5,11,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,55,6,1,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,55,7,8,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,55,8,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,55,13,9,לַֽיהוָה֙,"для, Яхве","для, Господь"
ВЗ,isaiah,Исаия,56,1,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,56,3,6,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,56,3,7,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,isaiah,Исаия,56,3,10,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,56,4,3,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,56,5,12,ל֔וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,56,6,4,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,56,6,9,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,56,8,2,יְהוִ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,57,11,16,וּמֵ֣עֹלָ֔ם,"и, от, долгий назад","и, от, давно"
ВЗ,isaiah,Исаия,57,18,6,ל֖וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,57,19,8,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,58,5,19,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,isaiah,Исаия,58,8,11,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,58,9,2,וַיהוָ֣ה,"и, Яхве","и, Господь"
ВЗ,isaiah,Исаия,58,11,1,יְהוָה֮,Яхве,Господь
ВЗ,isaiah,Исаия,58,13,12,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,58,14,3,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,58,14,14,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,1,4,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,13,2,בַּֽיהוָ֔ה,"в, Яхве","в, Господь"
ВЗ,isaiah,Исаия,59,15,0,וַתְּהִ֤י,"и, оно был",и было
ВЗ,isaiah,Исаия,59,15,7,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,15,8,וַיֵּ֥רַע,"и, оно был дисплеасинг",и было дисплеасинг
ВЗ,isaiah,Исаия,59,16,9,לוֹ֙,"к, его",к нему
ВЗ,isaiah,Исаия,59,19,4,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,19,14,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,20,7,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,59,21,5,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,59,21,22,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,1,6,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,2,9,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,6,13,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,9,14,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,14,14,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,16,9,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,60,19,14,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,60,20,8,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,60,22,7,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,isaiah,Исаия,61,1,2,יְהוִ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,61,1,6,יְהוָ֨ה,Яхве,Господь
ВЗ,isaiah,Исаия,61,2,3,לַֽיהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,61,3,22,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,61,6,2,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,61,8,2,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,61,9,13,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,61,10,2,בַּֽיהוָ֗ה,"в, Яхве","в, Господь"
ВЗ,isaiah,Исаия,61,11,9,יְהוִ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,2,12,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,3,4,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,4,19,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,62,6,14,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,7,3,ל֑וֹ,"к, его",к нему
ВЗ,isaiah,Исаия,62,8,1,יְהוָ֛ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,9,5,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,11,1,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,62,12,5,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,63,7,1,יְהוָ֤ה\׀,Яхве,Господь
ВЗ,isaiah,Исаия,63,7,4,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,63,7,9,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,63,9,2,ל֣וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,isaiah,Исаия,63,14,4,יְהוָ֖ה,Яхве,Господь
ВЗ,isaiah,Исаия,63,16,11,יְהוָה֙,О Яхве,О Господь
ВЗ,isaiah,Исаия,63,16,14,מֵֽעוֹלָ֖ם,"от, долгий назад","от, давно"
ВЗ,isaiah,Исаия,63,17,2,יְהוָה֙,О Яхве,О Господь
ВЗ,isaiah,Исаия,63,19,1,מֵֽעוֹלָם֙,"от, долгий назад","от, давно"
ВЗ,isaiah,Исаия,65,7,5,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,65,8,2,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,65,11,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,65,13,4,יְהוִ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,65,15,6,יְהוִ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,65,23,9,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,65,25,19,יְהוָֽה\׃\ \ס,Яхве,Господь
ВЗ,isaiah,Исаия,66,1,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,2,9,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,5,2,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,5,13,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,6,6,יְהוָ֔ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,7,4,יָב֥וֹא,оно пришёл,было
ВЗ,isaiah,Исаия,66,9,5,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,12,3,יְהוָ֗ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,14,8,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,66,15,2,יְהוָה֙,Яхве,Господь
ВЗ,isaiah,Исаия,66,16,2,יְהוָ֣ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,16,10,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,66,17,15,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,66,20,7,לַֽיהוָ֡ה,"к, Яхве","к, Господь"
ВЗ,isaiah,Исаия,66,20,18,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,20,28,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,66,21,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,isaiah,Исаия,66,22,12,יְהוָ֑ה,Яхве,Господь
ВЗ,isaiah,Исаия,66,23,13,יְהוָֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,2,1,הָיָ֤ה,оно пришёл,было
ВЗ,jeremiah,Иеремия,1,2,3,יְהוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,2,4,אֵלָ֔יו,"к, его",к нему
ВЗ,jeremiah,Иеремия,1,3,0,וַיְהִ֗י,"и, оно пришёл","и, было"
ВЗ,jeremiah,Иеремия,1,4,0,וַיְהִ֥י,"и, оно пришёл","и, было"
ВЗ,jeremiah,Иеремия,1,4,2,יְהוָ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,4,4,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,1,6,3,יְהֹוִ֔ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,7,1,יְהוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,8,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,9,1,יְהוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,9,8,יְהוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,11,0,וַיְהִ֤י,"и, оно пришёл","и, было"
ВЗ,jeremiah,Иеремия,1,11,2,יְהוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,11,4,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,1,12,1,יְהוָ֛ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,13,0,וַיְהִ֨י,"и, оно пришёл","и, было"
ВЗ,jeremiah,Иеремия,1,13,2,יְהוָ֤ה\׀,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,13,5,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,1,14,1,יְהוָ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,15,8,יְהוָ֑ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,1,19,9,יְהוָ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,1,0,וַיְהִ֥י,"и, оно пришёл","и, было"
ВЗ,jeremiah,Иеремия,2,1,2,יְהוָ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,1,4,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,2,2,4,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,2,2,7,יְהוָ֔ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,3,2,לַיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,jeremiah,Иеремия,2,3,12,יְהוָֽה\׃\ \פ,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,4,2,יְהוָ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,5,2,יְהוָ֗ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,6,3,יְהוָ֔ה,есть Яхве,есть Господь
ВЗ,jeremiah,Иеремия,2,8,4,יְהוָ֔ה,есть Яхве,есть Господь
ВЗ,jeremiah,Иеремия,2,9,5,יְהוָ֑ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,12,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,17,6,יְהוָ֣ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,19,11,יְהוָ֣ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,19,18,יְהוִ֖ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,20,1,מֵעוֹלָ֞ם,"от, долгий назад","от, давно"
ВЗ,jeremiah,Иеремия,2,22,12,יְהוִֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,29,7,יְהוָֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,31,4,יְהוָ֔ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,2,37,9,יְהֹוָה֙,Яхве,Господь
ВЗ,jeremiah,Иеремия,3,1,0,לֵאמֹ֡ר,"к, говоря",говоря
ВЗ,jeremiah,Иеремия,3,1,26,יְהֹוָֽה\׃,Яхве,Господь
ВЗ,jeremiah,Иеремия,3,6,1,יְהוָ֜ה,Яхве,Господь
ВЗ,jeremiah,Иеремия,3,9,0,וְהָיָה֙,"и, оно был",и было
ВЗ,jeremiah,Иеремия,3,9,3,וַתֶּחֱנַ֖ף,"и, оно был поллутед",и было поллутед
ВЗ,jeremiah,Иеремия,3,10,15,יְהוָֽה\׃\ \פ,Яхве,Господь
ВЗ,jeremiah,Иеремия,3,11,1,יְהוָה֙,Яхве,Господь
